v1,v2,v3,v4,v5,v6
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,DeN,element,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,2,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,1,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPKRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,14,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,maxOccurs,unbounded,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPosition,7,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,FILE,t1.xsd,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,peer,,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,position,15,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,ref,tagx5,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,id,x0x5,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentKRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0x5)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,13,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,name,tagx0,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,1,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,6,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,maxOccurs,1,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,DeN,element,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,FILE,t1.xsd,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,peer,,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,position,7,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,id,x0,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentKRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,
KRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,2,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,DeN,documentation,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,seq,,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,minOccurs,1,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,previousPosition,3,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,maxOccurs,1,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,value,this is a simpler xtag xsd,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,FILE,t1.xsd,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,peer,,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,position,4,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,id,d-schema,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,parentKRID,KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(d-schema)::-:!!0!!KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is a simpler xtag xsd:-:,ATN,parentPosition,3,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,name,xxschema,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,minOccurs,1,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,previousPosition,1,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,maxOccurs,1,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,version,04/20/2020-1300,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,DeN,schema,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,FILE,t1.xsd,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,peer,,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,position,2,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,seq,,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,parentKRID,,
KRID,KRID(name):(xxschema)::-:!!0!!0:-::-:,ATN,parentPosition,0,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,DeN,documentation,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,seq,,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,minOccurs,1,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,previousPosition,8,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,maxOccurs,1,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,value,this is the beginning tag,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,FILE,t1.xsd,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,peer,,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,position,9,
