v1,v2,v3,v4,v5,v6
UID,KRID(id):(uuid-333e71c6-6b27-4bd2-bf39-c6e7b69d0404)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-5e02d6ec-d669-47c4-b443-e7716bd27528)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-5e02d6ec-d669-47c4-b443-e7716bd27528)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-5e02d6ec-d669-47c4-b443-e7716bd27528)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-5e02d6ec-d669-47c4-b443-e7716bd27528)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-412bb450-d116-4dec-9269-a92209232df1)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-f6300ca4-40bc-455c-a963-dfef45f558d3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-a21e6dc4-b67c-4120-b881-ce72882fc958)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:enumeration)::-:!!0!!KRID(DeN):(xsd:restriction)::-:!!0!!KRID(DeN):(xsd:simpleType)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:simpleType)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:Generic_Group:-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:...:-:,,,,
UID,KRID(id):(uuid-abbc7e84-6083-4c89-9c8e-30a9d09616d2)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The day, month, and year a strategic plan was published in its current form.:-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:An attribute indicating whether the stakeholder is an individual person, an organization, or a generic group of people.:-:,,,,
UID,KRID(id):(uuid-6db73538-b4f3-449c-8715-90bb794a6caa)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(id):(uuid-32864389-230a-4f77-9c09-c083386fcad9)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-32864389-230a-4f77-9c09-c083386fcad9)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-0b19dff1-b98e-470f-ac80-92a755d8aa37)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-755706ea-40d6-40f0-a8e5-998b91390620)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-755706ea-40d6-40f0-a8e5-998b91390620)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:A brief description of the basic purpose of the organization.:-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-2cfca418-05c2-4fa1-b233-d1bd60d0d86a)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-11a1e9c3-959b-4c2e-b3de-5e1296eb6ab3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-11a1e9c3-959b-4c2e-b3de-5e1296eb6ab3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The year, month and day the element with which it is associated is scheduled to begin.:-:,,,,
UID,KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-03b90177-d13b-4e32-ada9-7c7a1eb1703b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-03b90177-d13b-4e32-ada9-7c7a1eb1703b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The Web address (URL) for the authoritative source of this document.:-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-9084c2d2-4b7e-4189-a784-a86a4469a01c)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-e871651e-e943-4414-b0b6-eb1f5754f3be)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-50f98ade-573c-4afa-8696-1d0e4a2c7ff3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-1dec258f-1656-4173-acfe-677c1cf24bf3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-a21e6dc4-b67c-4120-b881-ce72882fc958)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-a21e6dc4-b67c-4120-b881-ce72882fc958)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:An abbreviation of a proper name, usually composed of the first letters of each word in the name.:-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:An individual, organization, or generic group whose interests may be affected by or whose action may be required to achieve a goal or objective.:-:,,,,
UID,KRID(id):(uuid-eeb5b011-9843-4fa3-a280-1af6bb3477f4)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-11a1e9c3-959b-4c2e-b3de-5e1296eb6ab3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-f66bec3e-2714-49ec-8e15-8820cecba9ae)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(id):(uuid-b07e1586-6676-4212-8a6a-4a365a4977ec)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
UID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-19977fd4-556d-41bc-be29-477e05e4c971)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-19977fd4-556d-41bc-be29-477e05e4c971)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The year, month, and day the element with which it is associated is projected to cease, if it is not subsequently extended. Typically the end of a calendar or fiscal year.:-:,,,,
UID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,,,,
